연번,자치구,주소,X좌표,Y좌표
3118,강북구,강북구 미아동 403-167 대,201941.2185,557212.7517
3119,강북구,강북구 미아동 1264-125 대,201941.0466,557192.6351
3120,강북구,강북구 번동 417-102대,202506.1839,559511.3286
3121,강북구,강북구 번동 417-102대,202521.0076,559505.1328
3122,강북구,강북구 번동 417-6대,202523.1929,559484.71
3123,강북구,강북구 수유동 420-3대,201240.8385,560963.4546
3124,강북구,강북구 수유동 648대,201504.4018,560141.8847
3125,강북구,강북구 수유동 648대,201504.4018,560141.8847
3126,강북구,강북구 수유동 419학,201267.9501,560968.8743
3127,강북구,강북구 수유동 648대,201504.3732,560116.7847
3128,강북구,강북구 수유동 245-123대,201500.4271,560149.8352
3129,강북구,강북구 번동 324-12도,203477.9638,558783.2796
3130,강북구,강북구 번동 324-12도,203477.9638,558783.2796
3131,강북구,강북구 번동 471-171도,202828.6734,559675.3994
3132,강북구,강북구 미아동 89-40 도,202711.2125,557415.1687
3133,강북구,강북구 번동 471-108대,202816.7836,559661.5737
3134,강북구,강북구 미아동 89-40 도,202727.6752,557424.9054
3135,강북구,강북구 번동 528-38대,203405.9261,559254.8518
3136,강북구,강북구 미아동 1354-8 공,201070.3604,557853.7248
3137,강북구,강북구 미아동 1354-12 도,201081.5528,557833.6651
3138,강북구,강북구 미아동 1354-8 공,201073.225,557822.5937
3139,강북구,강북구 미아동 1354-8 공,201056.775,557818.8812
3140,강북구,강북구 미아동 1354-8 공,201050.2125,557818.5437
3141,강북구,강북구 번동 550-1천,202560.9901,560161.9766
3142,강북구,강북구 수유동 550-1천,202546.9375,560161.6875
3143,강북구,강북구 미아동 55-7도,201592.4605,558845.0748
3144,강북구,강북구 번동 242대,204086.5332,558092.2418
3145,강북구,강북구 수유동 392-120도,201519.1375,559619.2937
3146,강북구,강북구 수유동 392-23 대,201535.4375,559611.9812
3147,강북구,강북구 수유동 420-12대,201181.8574,559365.084
3148,강북구,강북구 수유동 420-8대,201184.1596,559347.3824
3149,강북구,강북구 수유동 416-8도,201185.5522,559344.1933
3150,강북구,강북구 수유동 416-11대,201202.0563,559337.9382
3151,강북구,강북구 수유동 416-9대,201208.0522,559348.5933
3152,강북구,강북구 수유동 416-7대,201205.3098,559364.5615
3153,강북구,강북구 수유동 177-14도,202255.9745,559832.2508
3154,강북구,강북구 수유동 177-14도,202255.9745,559832.2508
3155,강북구,강북구 수유동 177-50대,202235.2068,559810.5364
3156,강북구,강북구 번동 177-42대,202249.5462,559799.2753
3157,강북구,강북구 번동 177-42대,202249.5462,559799.2753
3158,강북구,강북구 번동 177-19대,202257.6411,559791.979
3159,강북구,강북구 번동 177-19대,202263.3476,559798.098
3160,강북구,강북구 번동 177-27대,202282.2656,559821.4062
3161,강북구,강북구 번동 177-27대,202282.2656,559821.4062
3162,강북구,강북구 번동 산28-10임,203949.9276,557797.6294
3163,강북구,강북구 번동 산28-10임,203933.6289,557769.3096
3164,강북구,강북구 번동 산28-1임,203316.2097,558081.4097
3165,강북구,강북구 번동 산28-1임,203334.275,558076.3562
3166,강북구,강북구 번동 141-3대,203314.6058,558233.1564
3167,강북구,강북구 번동 ,203331.9183,558228.5314
3168,강북구,강북구 미아동 1349-8도,201611.6625,557469.0062
3169,강북구,강북구 미아동 698-1대,201611,557451.6937
3170,강북구,강북구 미아동 1349-8도,201618.5625,557463.6312
3171,강북구,강북구 미아동 699-44 도,201515.85,557413.6562
3172,강북구,강북구 미아동 699-44 도,201519.225,557397.9687
3173,강북구,강북구 미아동 699-44 도,201519.225,557397.9687
3174,강북구,강북구 번동 820-9 학,204184.6107,558580.56
3175,강북구,강북구 번동 860-15 천,204234.1696,558198.5492
3176,강북구,강북구 수유동 189-16대,202016.4582,559929.5494
3177,강북구,강북구 수유동 189-67대,201999.1156,559921.5502
3178,강북구,강북구 수유동 55-7도,201687.2658,559273.0572
3179,강북구,강북구 수유동 134-60대,201667.3367,559272.7013
3180,강북구,강북구 번동 261도,203948.5145,558401.4033
3181,강북구,강북구 번동 261도,203948.5145,558401.4033
3182,강북구,강북구 번동 2-1천,203970.4064,558388.9442
3183,강북구,강북구 번동 2-1천,203970.4064,558388.9442
3184,강북구,강북구 미아동 산25-22묘,202913.2875,557686.9187
3185,강북구,강북구 우이동 1-1도,201210.8062,562108.8722
3186,강북구,강북구 우이동 8-10대,201195.1939,562018.9833
3187,강북구,강북구 미아동 53-6도,202937.95,556795.5937
3188,강북구,강북구 미아동 321-49대,202242.7944,557624.9484
3189,강북구,강북구 미아동 234도,202243.9393,557608.1522
3190,강북구,강북구 수유동 455-50대,201216.6568,559126.1522
3191,강북구,강북구 수유동 455-48대,201218.65,559109.8062
3192,강북구,강북구 수유동 455-47대,201201.7125,559113.8687
3193,강북구,강북구 번동 148-7대,203263.9003,558432.4646
3194,강북구,강북구 번동 148-519 공,203276.6278,558442.4657
3195,강북구,강북구 번동 148-13대,203286.2576,558412.4914
3196,강북구,강북구 번동 148-14대,203274.573,558400.062
3197,강북구,강북구 번동 464-1대,202555.8089,559899.0402
3198,강북구,강북구 번동 464-43대,202536.086,559887.6177
3199,강북구,강북구 미아동 228-44도,202550.833,557451.8196
3200,강북구,강북구 미아동 791-623대,201651.8335,558257.3923
3201,강북구,강북구 수유동 419학,201265.4756,560976.1162
3202,강북구,강북구 수유동 71-22대,201052.8185,560888.1058
3203,강북구,강북구 미아동 44-8대,202694.1991,556631.4472
3204,강북구,강북구 미아동 122-45대,202432.2992,558184.1207
3205,강북구,강북구 미아동 159-23대,202135.6875,559125.1937
3206,강북구,강북구 우이동 507-50 도,201121.0625,561593.0312
3207,강북구,강북구 미아동 162-2대,202154.0652,559001.137
3208,강북구,강북구 미아동 162-2대,202154.0652,559001.137
3209,강북구,강북구 번동 169-8대,202437.2656,560004.6562
3210,강북구,강북구 미아동 1349-13 도,201598.4295,557474.0088
3211,강북구,강북구 번동 산46임,204170.4375,558561.4687
3212,강북구,강북구 미아동 699-44 도,201503.6625,557409.6312
3213,강북구,강북구 미아동 653-1 도,201504.1375,557390.2937
3214,강북구,강북구 미아동 699-88 도,201493.1625,557396.0687
3215,강북구,강북구 번동 산37-1임,203878.9297,558821.5662
3216,강북구,강북구 번동 산37-9 임,203876.0907,558791.1717
3217,강북구,강북구 번동 산37-9 임,203889.6228,558777.1608
3218,강북구,강북구 수유동 205 대,201495.075,560018.2562
3219,강북구,강북구 수유동 205 대,201510.1248,560027.301
3220,강북구,강북구 번동 947-1 도,204376.7386,558310.7263
3221,강북구,강북구 번동 242대,204110.6041,558104.8903
3222,강북구,강북구 미아동 195-1도,202161.6745,559011.3915
3223,강북구,강북구 미아동 195-1도,202161.6745,559011.3915
3224,강북구,강북구 미아동 55-7도,201577.3306,558842.7957
3225,강북구,강북구 우이동 산100임,201173.7046,562401.3379
3226,강북구,강북구 수유동 130-108대,201703.3875,559410.1687
3227,강북구,강북구 번동 산46임,204176.6134,558537.0175
3228,강북구,강북구 번동 산46임,204170.75,558553.0312
3229,강북구,강북구 수유동 360-4학,202156.0946,560693.2088
3230,강북구,강북구 수유동 349-7대,202166.588,560677.66
3231,강북구,강북구 미아동 258-84대,202734.9058,558249.0267
3232,강북구,강북구 미아동 320-1학,202101.6692,557656.4159
3233,강북구,강북구 수유동 419학,201278.225,560933.8812
3234,강북구,강북구 수유동 420-22대,201260.9125,560928.7437
3235,강북구,강북구 미아동 136-63대,202606.4801,557496.3629
3236,강북구,강북구 수유동 1-135대,201737.5875,559433.7562
3237,강북구,강북구 미아동 산25-22묘,202901.5625,557693.2062
3238,강북구,강북구 미아동 314-52대,202016.2148,557713.4148
3239,강북구,강북구 미아동 314-59대,202004.5639,557700.104
3240,강북구,강북구 수유동 9-49대,201725.0551,559518.4803
3241,강북구,강북구 수유동 143도,201713.2497,559542.0824
3242,강북구,강북구 미아동 403-71대,201969.2016,557191.9741
3243,강북구,강북구 수유동 222-5대,202029.4375,559785.0875
3244,강북구,강북구 수유동 222-19대,202011.5125,559783.0875
3245,강북구,강북구 수유동 557-45대,200974.3375,560415.8562
3246,강북구,강북구 번동 261도,203962.3287,558376.0675
3247,강북구,강북구 번동 261도,203962.3287,558376.0675
3248,강북구,강북구 번동 263-1천,203961.3367,558402.9818
3249,강북구,강북구 번동 263-1천,203961.3502,558402.958
3250,강북구,강북구 번동 263-1천,203968.572,558402.905
3251,강북구,강북구 수유동 192-54대,202086.125,559633.1062
3252,강북구,강북구 미아동 327-5대,202420.8017,557496.8954
3253,강북구,강북구 미아동 327-5대,202439.4788,557501.8736
3254,강북구,강북구 미아동 327-3대,202417.1515,557525.132
3255,강북구,강북구 미아동 327-20대,202405.5361,557508.5391
3256,강북구,강북구 미아동 258-478대,202794.4838,558153.6991
3257,강북구,강북구 미아동 ,202809.8941,558126.1968
3258,강북구,강북구 미아동 148-383도,202818.3316,558141.3843
3259,강북구,강북구 미아동 258-63대,202683.3447,558358.0523
3260,강북구,강북구 미아동 811-1 대,201379.9171,557439.6844
3261,강북구,강북구 미아동 811-1 대,201382.375,557425.2937
3262,강북구,강북구 미아동 811-1 대,201373.4026,557441.8103
3263,강북구,강북구 미아동 258-664대,202673.645,558352.4523
3264,강서구,강서구 화곡동 662-15도,185677.651,548351.5755
3265,강서구,강서구 내발산동 724-38도,185117.997,550101.1294
3266,강서구,강서구 화곡동 366-60대,185810.1138,548104.0093
3267,강서구,강서구 화곡동 366-60대,185810.1138,548104.0093
3268,강서구,강서구 화곡동 366-60대,185810.1138,548104.0093
3269,강서구,강서구 화곡동 산60-1공,186163.9339,549793.2567
3270,강서구,강서구 화곡동 산19-1공,185901.6299,549851.8779
3271,강서구,강서구 화곡동 1159 대,185558.9625,549826.0125
3272,강서구,강서구 내발산동 702-22대,185525.0469,549856.8437
3273,강서구,강서구 화곡동 1159 대,185540.5044,549628.5667
3274,강서구,강서구 화곡동 973-5대,186522.625,549595.3812
3275,강서구,강서구 화곡동 1106-1도,186810.5,550383.8
3276,강서구,강서구 등촌동 52-1장,186586.2987,551569.2811
3277,강서구,강서구 방화동 839대,183783.6625,552652.3062
3278,강서구,강서구 화곡동 791-10대,187960.455,547840.9452
3279,강서구,강서구 화곡동 1159 대,185686.4676,549827.9795
3280,강서구,강서구 화곡동 1159 대,185564.7722,549637.2984
3281,강서구,강서구 등촌동 1483 학,187377.8362,550995.0318
3282,강서구,강서구 화곡동 1089-3도,185551.725,550012.5437
3283,강서구,강서구 화곡동 1080학,185720.9082,548666.5887
3284,강서구,강서구 화곡동 1080학,185727.4827,548679.0216
3285,강서구,강서구 가양동 506-1천,187556.1563,551948.7187
3286,강서구,강서구 화곡동 706-6대,185693.8913,549852.4103
3287,강서구,강서구 화곡동 1159 대,185522.7708,549833.0337
3288,강서구,강서구 화곡동 1159 대,185572.8912,549612.9353
3289,강서구,강서구 화곡동 1159 대,185551.3444,549594.6818
3290,강서구,강서구 화곡동 354-65대,185710.9372,547864.6366
3291,강서구,강서구 가양동 1498-1 도,186444.0375,551817.4562
3292,강서구,강서구 가양동 29-2답,186673.15,551662.2
3293,강서구,강서구 등촌동 29-1답,186629.3375,551648.0625
3294,강서구,강서구 가양동 39-3장,186542.2125,551750.0812
3295,강서구,강서구 등촌동 1478대,186876.075,551490.2687
3296,강서구,강서구 화곡동 1081-18대,185618.28,548626.8156
3297,강서구,강서구 등촌동 38-3장,186532.6375,551722.4812
3298,강서구,강서구 가양동 439-1제,186881.5529,551941.3352
3299,강서구,강서구 화곡동 377-62대,185470.0061,548364.9625
3300,강서구,강서구 화곡동 366-65대,185812.9333,548113.2477
3301,강서구,강서구 내발산동 695대,186233.3372,550946.9675
3302,강서구,강서구 내발산동 695대,186233.3372,550946.9675
3303,강서구,강서구 등촌동 709도,185723.7,551018.6062
3304,강서구,강서구 등촌동 709도,185723.7,551018.6062
3305,강서구,강서구 화곡동 1159 대,185645.9596,549827.8146
3306,강서구,강서구 화곡동 707 학,185555.5054,549856.5271
3307,강서구,강서구 방화동 839대,183825.975,552632.1937
3308,강서구,강서구 방화동 839대,183794.2344,552640.9062
3309,강서구,강서구 방화동 835대,183825.225,552677.8
3310,강서구,강서구 화곡동 354-63 대,185722.1108,547838.4744
3311,강서구,강서구 방화동 839대,183826.225,552641.4437
3312,강서구,강서구 가양동 28전,186667.975,551674.6375
3313,강서구,강서구 등촌동 707-4학,186770.7416,550823.1033
3314,강서구,강서구 등촌동 695대,186286.6792,550961.4243
3315,강서구,강서구 화곡동 791-8대,187961.4149,547844.3346
3316,강서구,강서구 가양동 439천,186597.1493,552208.0437
3317,강서구,강서구 화곡동 ,186534.5351,547895.5246
3318,강서구,강서구 등촌동 1490대,187886.6563,550817.4375
3319,강서구,강서구 가양동 449-25대,187923.4423,550827.3166
3320,강서구,강서구 가양동 449-25대,187923.4423,550827.3166
3321,강서구,강서구 화곡동 95-31대,186161.4967,549353.5677
3322,강서구,강서구 화곡동 1035-21대,185511.9051,548996.5901
3323,강서구,강서구 화곡동 868-26 대,187081.7669,547979.6323
3324,강서구,강서구 화곡동 868-26 대,187083.5006,547967.6546
3325,강서구,강서구 화곡동 349-25대,186216.6714,547896.0757
3326,강서구,강서구 화곡동 662-8도,186222.3544,547885.062
3327,강서구,강서구 외발산동 751 대,184409.5937,550016.3125
3328,강서구,강서구 외발산동 155-1전,184446.0819,550026.5944
3329,강서구,강서구 외발산동 753-8 공,184117.6944,549932.6821
3330,강서구,강서구 외발산동 425잡,184118.5375,549913.3937
3331,강서구,강서구 외발산동 752 학,184394.875,550044.8812
